attribute_id,product_id,attribute_name,attribute_value
24,13456,Price Method,Full Price
25,13456,NU Customer Groups,All
26,13456,Brand License,Posh Peanut
59,13456,Department,Apparel
60,13456,Prebook,FALSE
61,13456,Materials,Bamboo/Spandex(95/5)
3,47982,Season,Summer 2023
8,47982,Classification,SEASONAL
24,47982,Price Method,Full Price
25,47982,NU Customer Groups,All
26,47982,Brand License,Posh Peanut
59,47982,Department,Apparel
60,47982,Prebook,FALSE
61,47982,Materials,Bamboo/Spandex(95/5)
6,47982,Launch Date,27-07-2022
5,47983,Collection,Ice Cream Parlor
20,47983,Subcategory,Dress
7,47983,Gender,Girl
4,47983,Size,5-6 years
17,47983,Ship Date,01-05-2023
16,47983,NRF Color Code,136
5,13458,Collection,Grace
20,13458,Subcategory,Dress
7,13458,Gender,Girl
4,13458,Size,9 years
17,13458,Ship Date,04-09-2021
16,13458,NRF Color Code,N/A
19,13458,NRF Color Name,N/A
3,13458,Season,Spring 2021
8,13458,Classification,SEASONAL
24,13458,Price Method,Full Price
25,13458,NU Customer Groups,All
26,13458,Brand License,Posh Peanut
19,47983,NRF Color Name,Open White
59,13458,Department,Apparel
60,13458,Prebook,FALSE
61,13458,Materials,Bamboo/Spandex(95/5)
5,13459,Collection,Grace
20,13459,Subcategory,Dress
7,13459,Gender,Girl
4,13459,Size,10 years
17,13459,Ship Date,04-09-2021
16,13459,NRF Color Code,N/A
19,13459,NRF Color Name,N/A
3,13459,Season,Spring 2021
8,13459,Classification,SEASONAL
24,13459,Price Method,Full Price
25,13459,NU Customer Groups,All
26,13459,Brand License,Posh Peanut
59,13459,Department,Apparel
60,13459,Prebook,FALSE
61,13459,Materials,Bamboo/Spandex(95/5)
5,13460,Collection,Grace
20,13460,Subcategory,Robe
7,13460,Gender,Women
4,13460,Size,Small (0-2)
20,17881,Subcategory,Kid's Pajamas
7,17881,Gender,Girl
4,17881,Size,3 years
6,17881,Launch Date,20-05-2021
17,17881,Ship Date,11-05-2021
16,17881,NRF Color Code,731
19,17881,NRF Color Name,Bright Yellow
3,17881,Season,Summer 2021
8,17881,Classification,SEASONAL
24,17881,Price Method,Full Price
25,17881,NU Customer Groups,All
26,17881,Brand License,Posh Peanut
59,17881,Department,Apparel
60,17881,Prebook,FALSE
61,17881,Materials,Bamboo/Spandex(95/5)
5,17882,Collection,Annika
20,17882,Subcategory,Kid's Pajamas
7,17882,Gender,Girl
4,17882,Size,4 years
6,17882,Launch Date,20-05-2021
17,17882,Ship Date,11-05-2021
16,17882,NRF Color Code,731
19,17882,NRF Color Name,Bright Yellow
3,17882,Season,Summer 2021
8,17882,Classification,SEASONAL
24,17882,Price Method,Full Price
25,17882,NU Customer Groups,All
26,17882,Brand License,Posh Peanut
59,17882,Department,Apparel
60,17882,Prebook,FALSE
61,17882,Materials,Bamboo/Spandex(95/5)
5,17883,Collection,Annika
17,13460,Ship Date,04-09-2021
16,13460,NRF Color Code,N/A
19,13460,NRF Color Name,N/A
3,13460,Season,Spring 2021
20,17883,Subcategory,Kid's Pajamas
8,13460,Classification,SEASONAL
7,17883,Gender,Girl
4,17883,Size,5 years
24,13460,Price Method,Full Price
25,13460,NU Customer Groups,All
26,13460,Brand License,Posh Peanut
59,13460,Department,Apparel
60,13460,Prebook,FALSE
61,13460,Materials,Bamboo/Spandex(95/5)
5,13461,Collection,Grace
20,13461,Subcategory,Robe
7,13461,Gender,Women
4,13461,Size,Medium (4-6)
17,13461,Ship Date,04-09-2021
16,13461,NRF Color Code,N/A
6,17883,Launch Date,20-05-2021
17,17883,Ship Date,11-05-2021
16,17883,NRF Color Code,731
19,17883,NRF Color Name,Bright Yellow
3,17883,Season,Summer 2021
8,17883,Classification,SEASONAL
24,17883,Price Method,Full Price
16,8346,NRF Color Code,N/A
59,8346,Department,Apparel
5,8347,Collection,Luca
20,8347,Subcategory,Romper
7,8347,Gender,Baby Girl
4,8347,Size,0-3 Months
16,8347,NRF Color Code,N/A
19,8347,NRF Color Name,N/A
3,8347,Season,Fall 2020
19,13461,NRF Color Name,N/A
3,13461,Season,Spring 2021
8,13461,Classification,SEASONAL
24,13461,Price Method,Full Price
25,13461,NU Customer Groups,All
26,13461,Brand License,Posh Peanut
59,13461,Department,Apparel
60,13461,Prebook,FALSE
61,13461,Materials,Bamboo/Spandex(95/5)
5,13462,Collection,Grace
20,13462,Subcategory,Robe
7,13462,Gender,Women
4,13462,Size,Large (8-10)
17,13462,Ship Date,04-09-2021
16,13462,NRF Color Code,N/A
19,13462,NRF Color Name,N/A
3,13462,Season,Spring 2021
8,13462,Classification,SEASONAL
24,13462,Price Method,Full Price
25,13462,NU Customer Groups,All
26,13462,Brand License,Posh Peanut
59,13462,Department,Apparel
60,13462,Prebook,FALSE
61,13462,Materials,Bamboo/Spandex(95/5)
3,47983,Season,Summer 2023
8,47983,Classification,SEASONAL
24,47983,Price Method,Full Price
25,47983,NU Customer Groups,All
26,47983,Brand License,Posh Peanut
59,47983,Department,Apparel
60,47983,Prebook,FALSE
61,47983,Materials,Bamboo/Spandex(95/5)
6,47983,Launch Date,27-07-2022
5,47984,Collection,Ice Cream Parlor
20,47984,Subcategory,Dress
7,47984,Gender,Girl
4,47984,Size,7-8 years
17,47984,Ship Date,01-05-2023
16,47984,NRF Color Code,136
5,13464,Collection,Kaileigh
20,13464,Subcategory,Swaddle Sets
7,13464,Gender,Baby Girl
4,13464,Size,One Size
17,13464,Ship Date,01-05-2021
16,13464,NRF Color Code,N/A
19,13464,NRF Color Name,N/A
3,13464,Season,Spring 2021
8,13464,Classification,SEASONAL
24,13464,Price Method,Full Price
25,13464,NU Customer Groups,All
26,13464,Brand License,Posh Peanut
59,13464,Department,Apparel
60,13464,Prebook,FALSE
61,13464,Materials,Bamboo/Spandex(95/5)
5,13465,Collection,Kaileigh
20,13465,Subcategory,Towel
7,13465,Gender,Baby Girl
4,13465,Size,One Size
17,13465,Ship Date,01-05-2021
16,13465,NRF Color Code,N/A
19,13465,NRF Color Name,N/A
3,13465,Season,Spring 2021
8,13465,Classification,SEASONAL
24,13465,Price Method,Full Price
25,13465,NU Customer Groups,All
26,13465,Brand License,Posh Peanut
59,13465,Department,Home
60,13465,Prebook,FALSE
61,13465,Materials,Bamboo/Spandex(95/5)
5,13466,Collection,Kaileigh
20,13466,Subcategory,Accessories
7,13466,Gender,Baby Girl
4,13466,Size,0-3 Months
17,13466,Ship Date,01-05-2021
8,8347,Classification,OBSOLETE
24,8347,Price Method,Full Price
25,8347,NU Customer Groups,All
26,8347,Brand License,Posh Peanut
59,8347,Department,Apparel
16,13466,NRF Color Code,N/A
7,49481,Gender,Girl
19,13466,NRF Color Name,N/A
3,13466,Season,Spring 2021
8,13466,Classification,SEASONAL
24,13466,Price Method,Full Price
25,13466,NU Customer Groups,All
26,13466,Brand License,Posh Peanut
59,13466,Department,Accessories
60,13466,Prebook,FALSE
61,13466,Materials,Bamboo/Spandex(95/5)
4,49481,Size,5-6 years
19,47984,NRF Color Name,Open White
3,47984,Season,Summer 2023
8,47984,Classification,SEASONAL
24,47984,Price Method,Full Price
25,47984,NU Customer Groups,All
26,47984,Brand License,Posh Peanut
59,47984,Department,Apparel
60,47984,Prebook,FALSE
61,47984,Materials,Bamboo/Spandex(95/5)
6,47984,Launch Date,27-07-2022
5,47985,Collection,Ice Cream Parlor
20,47985,Subcategory,Dress
7,47985,Gender,Girl
4,47985,Size,10-12 years
17,47985,Ship Date,01-05-2023
16,47985,NRF Color Code,136
5,13468,Collection,Kaileigh
20,13468,Subcategory,Sleep Bag
7,13468,Gender,Baby Girl
4,13468,Size,6-18 Months
17,13468,Ship Date,01-05-2021
16,13468,NRF Color Code,N/A
19,13468,NRF Color Name,N/A
3,13468,Season,Spring 2021
8,13468,Classification,SEASONAL
24,13468,Price Method,Full Price
25,13468,NU Customer Groups,All
26,13468,Brand License,Posh Peanut
59,13468,Department,Apparel
60,13468,Prebook,FALSE
61,13468,Materials,Bamboo/Spandex(95/5)
5,13469,Collection,Kaileigh
20,13469,Subcategory,Sleep Bag
7,13469,Gender,Baby Girl
4,13469,Size,0-6 Months
17,13469,Ship Date,01-05-2021
16,13469,NRF Color Code,N/A
19,13469,NRF Color Name,N/A
3,13469,Season,Spring 2021
8,13469,Classification,SEASONAL
24,13469,Price Method,Full Price
17,49481,Ship Date,01-07-2023
60,8347,Prebook,FALSE
61,8347,Materials,Bamboo/Spandex(95/5)
5,8348,Collection,Luca
20,8348,Subcategory,Luca - Long Sleeve Henley Romper
7,8348,Gender,Baby Boy
4,8348,Size,3-6 Months
3,8348,Season,Fall 2020
8,8348,Classification,OBSOLETE
6,8348,Launch Date,27-08-2020
19,8348,NRF Color Name,Off White
16,8348,NRF Color Code,N/A
59,8348,Department,Apparel
5,8349,Collection,Luca
20,8349,Subcategory,Luca - Long Sleeve Henley Romper
7,8349,Gender,Baby Boy
25,13469,NU Customer Groups,All
26,13469,Brand License,Posh Peanut
59,13469,Department,Apparel
19,47985,NRF Color Name,Open White
60,13469,Prebook,FALSE
61,13469,Materials,Bamboo/Spandex(95/5)
5,13470,Collection,Kaileigh
20,13470,Subcategory,Sleep Bag
7,13470,Gender,Baby Girl
4,13470,Size,6-18 Months
17,13470,Ship Date,01-05-2021
16,13470,NRF Color Code,N/A
19,13470,NRF Color Name,N/A
3,13470,Season,Spring 2021
8,13470,Classification,SEASONAL
24,13470,Price Method,Full Price
4,8349,Size,6-9 Months
3,8349,Season,Fall 2020
8,8349,Classification,OBSOLETE
6,8349,Launch Date,27-08-2020
19,8349,NRF Color Name,Off White
16,8349,NRF Color Code,N/A
59,8349,Department,Apparel
5,8350,Collection,Luca
20,8350,Subcategory,Romper
7,8350,Gender,Baby Girl
4,8350,Size,9-12 Months
16,8350,NRF Color Code,N/A
19,8350,NRF Color Name,N/A
3,8350,Season,Fall 2020
8,8350,Classification,OBSOLETE
24,8350,Price Method,Full Price
25,8350,NU Customer Groups,All
26,8350,Brand License,Posh Peanut
59,8350,Department,Apparel
60,8350,Prebook,FALSE
61,8350,Materials,Bamboo/Spandex(95/5)
5,8351,Collection,Luca
20,8351,Subcategory,Romper
7,8351,Gender,Baby Girl
4,8351,Size,12-18 Months
16,8351,NRF Color Code,N/A
19,8351,NRF Color Name,N/A
3,8351,Season,Fall 2020
8,8351,Classification,OBSOLETE
24,8351,Price Method,Full Price
25,8351,NU Customer Groups,All
26,8351,Brand License,Posh Peanut
59,8351,Department,Apparel
60,8351,Prebook,FALSE
61,8351,Materials,Bamboo/Spandex(95/5)
5,8352,Collection,Luca
20,8352,Subcategory,Luca - Long Sleeve Henley Romper
7,8352,Gender,Baby Boy
4,8352,Size,18-24 Months
3,8352,Season,Fall 2020
8,8352,Classification,OBSOLETE
6,8352,Launch Date,27-08-2020
19,8352,NRF Color Name,Off White
16,8352,NRF Color Code,N/A
25,13470,NU Customer Groups,All
25,17883,NU Customer Groups,All
59,8352,Department,Apparel
5,8353,Collection,Luca
20,8353,Subcategory,Luca - Long Sleeve Henley Pajamas
7,8353,Gender,Boy
26,13470,Brand License,Posh Peanut
59,13470,Department,Apparel
60,13470,Prebook,FALSE
61,13470,Materials,Bamboo/Spandex(95/5)
5,13471,Collection,Kaileigh
20,13471,Subcategory,Sleep Bag
7,13471,Gender,Baby Girl
4,13471,Size,0-6 Months
17,13471,Ship Date,01-05-2021
16,13471,NRF Color Code,N/A
19,13471,NRF Color Name,N/A
3,13471,Season,Spring 2021
8,13471,Classification,SEASONAL
24,13471,Price Method,Full Price
25,13471,NU Customer Groups,All
26,13471,Brand License,Posh Peanut
59,13471,Department,Apparel
60,13471,Prebook,FALSE
61,13471,Materials,Bamboo/Spandex(95/5)
5,13472,Collection,Kaileigh
20,13472,Subcategory,Sleep Bag
7,13472,Gender,Baby Girl
4,13472,Size,6-18 Months
17,13472,Ship Date,01-05-2021
16,13472,NRF Color Code,N/A
19,13472,NRF Color Name,N/A
3,13472,Season,Spring 2021
8,13472,Classification,SEASONAL
24,13472,Price Method,Full Price
25,13472,NU Customer Groups,All
26,13472,Brand License,Posh Peanut
59,13472,Department,Apparel
16,49481,NRF Color Code,841
60,13472,Prebook,FALSE
61,13472,Materials,Bamboo/Spandex(95/5)
5,13473,Collection,Kaileigh
20,13473,Subcategory,Gown
7,13473,Gender,Baby Girl
4,13473,Size,0-3 Months
17,13473,Ship Date,01-05-2021
16,13473,NRF Color Code,N/A
19,13473,NRF Color Name,N/A
3,13473,Season,Spring 2021
8,13473,Classification,SEASONAL
24,13473,Price Method,Full Price
25,13473,NU Customer Groups,All
26,13473,Brand License,Posh Peanut
59,13473,Department,Apparel
60,13473,Prebook,FALSE
61,13473,Materials,Bamboo/Spandex(95/5)
5,13474,Collection,Kaileigh
20,13474,Subcategory,Kimono Sets
7,13474,Gender,Baby Girl
4,13474,Size,0-3 Months
17,13474,Ship Date,01-05-2021
16,13474,NRF Color Code,N/A
19,13474,NRF Color Name,N/A
3,13474,Season,Spring 2021
8,13474,Classification,SEASONAL
24,13474,Price Method,Full Price
25,13474,NU Customer Groups,All
26,13474,Brand License,Posh Peanut
59,13474,Department,Apparel
60,13474,Prebook,FALSE
61,13474,Materials,Bamboo/Spandex(95/5)
5,13475,Collection,Kaileigh
20,13475,Subcategory,One Piece
7,13475,Gender,Baby Girl
4,13475,Size,Newborn
17,13475,Ship Date,01-05-2021
16,13475,NRF Color Code,N/A
19,13475,NRF Color Name,N/A
3,13475,Season,Spring 2021
8,13475,Classification,SEASONAL
24,13475,Price Method,Full Price
25,13475,NU Customer Groups,All
26,13475,Brand License,Posh Peanut
59,13475,Department,Apparel
60,13475,Prebook,FALSE
61,13475,Materials,Bamboo/Spandex(95/5)
5,13476,Collection,Kaileigh
20,13476,Subcategory,One Piece
7,13476,Gender,Baby Girl
4,13476,Size,0-3 Months
17,13476,Ship Date,01-05-2021
16,13476,NRF Color Code,N/A
19,13476,NRF Color Name,N/A
3,13476,Season,Spring 2021
8,13476,Classification,SEASONAL
24,13476,Price Method,Full Price
25,13476,NU Customer Groups,All
26,13476,Brand License,Posh Peanut
59,13476,Department,Apparel
60,13476,Prebook,FALSE
61,13476,Materials,Bamboo/Spandex(95/5)
5,13477,Collection,Kaileigh
20,13477,Subcategory,One Piece
7,13477,Gender,Baby Girl
4,13477,Size,3-6 Months
17,13477,Ship Date,01-05-2021
16,13477,NRF Color Code,N/A
19,13477,NRF Color Name,N/A
3,13477,Season,Spring 2021
8,13477,Classification,SEASONAL
24,13477,Price Method,Full Price
25,13477,NU Customer Groups,All
26,13477,Brand License,Posh Peanut
59,13477,Department,Apparel
19,49481,NRF Color Name,Open Orange
4,8353,Size,2 years
3,8353,Season,Fall 2020
8,8353,Classification,OBSOLETE
8,49481,Classification,SEASONAL
24,49481,Price Method,Full Price
60,13477,Prebook,FALSE
61,13477,Materials,Bamboo/Spandex(95/5)
5,13478,Collection,Kaileigh
20,13478,Subcategory,One Piece
7,13478,Gender,Baby Girl
4,13478,Size,6-9 Months
17,13478,Ship Date,01-05-2021
16,13478,NRF Color Code,N/A
19,13478,NRF Color Name,N/A
3,13478,Season,Spring 2021
8,13478,Classification,SEASONAL
24,13478,Price Method,Full Price
25,13478,NU Customer Groups,All
26,13478,Brand License,Posh Peanut
59,13478,Department,Apparel
60,13478,Prebook,FALSE
61,13478,Materials,Bamboo/Spandex(95/5)
5,13479,Collection,Kaileigh
20,13479,Subcategory,One Piece
7,13479,Gender,Baby Girl
4,13479,Size,9-12 Months
17,13479,Ship Date,01-05-2021
16,13479,NRF Color Code,N/A
19,13479,NRF Color Name,N/A
3,13479,Season,Spring 2021
8,13479,Classification,SEASONAL
24,13479,Price Method,Full Price
25,13479,NU Customer Groups,All
26,13479,Brand License,Posh Peanut
59,13479,Department,Apparel
60,13479,Prebook,FALSE
61,13479,Materials,Bamboo/Spandex(95/5)
5,13480,Collection,Kaileigh
20,13480,Subcategory,One Piece
7,13480,Gender,Baby Girl
4,13480,Size,12-18 Months
17,13480,Ship Date,01-05-2021
16,13480,NRF Color Code,N/A
19,13480,NRF Color Name,N/A
3,13480,Season,Spring 2021
8,13480,Classification,SEASONAL
24,13480,Price Method,Full Price
25,13480,NU Customer Groups,All
26,13480,Brand License,Posh Peanut
59,13480,Department,Apparel
60,13480,Prebook,FALSE
61,13480,Materials,Bamboo/Spandex(95/5)
5,13481,Collection,Kaileigh
20,13481,Subcategory,One Piece
7,13481,Gender,Baby Girl
4,13481,Size,18-24 Months
17,13481,Ship Date,01-05-2021
16,13481,NRF Color Code,N/A
19,13481,NRF Color Name,N/A
3,13481,Season,Spring 2021
8,13481,Classification,SEASONAL
24,13481,Price Method,Full Price
25,13481,NU Customer Groups,All
26,13481,Brand License,Posh Peanut
59,13481,Department,Apparel
60,13481,Prebook,FALSE
61,13481,Materials,Bamboo/Spandex(95/5)
5,13482,Collection,Kaileigh
20,13482,Subcategory,Romper
7,13482,Gender,Baby Girl
4,13482,Size,0-3 Months
17,13482,Ship Date,01-05-2021
16,13482,NRF Color Code,N/A
19,13482,NRF Color Name,N/A
3,13482,Season,Spring 2021
8,13482,Classification,SEASONAL
24,13482,Price Method,Full Price
25,13482,NU Customer Groups,All
26,13482,Brand License,Posh Peanut
59,13482,Department,Apparel
60,13482,Prebook,FALSE
61,13482,Materials,Bamboo/Spandex(95/5)
5,13483,Collection,Kaileigh
20,13483,Subcategory,Romper
7,13483,Gender,Baby Girl
4,13483,Size,3-6 Months
17,13483,Ship Date,01-05-2021
16,13483,NRF Color Code,N/A
19,13483,NRF Color Name,N/A
3,13483,Season,Spring 2021
8,13483,Classification,SEASONAL
24,13483,Price Method,Full Price
25,13483,NU Customer Groups,All
26,13483,Brand License,Posh Peanut
59,13483,Department,Apparel
60,13483,Prebook,FALSE
61,13483,Materials,Bamboo/Spandex(95/5)
5,13484,Collection,Kaileigh
20,13484,Subcategory,Romper
7,13484,Gender,Baby Girl
4,13484,Size,6-9 Months
17,13484,Ship Date,01-05-2021
16,13484,NRF Color Code,N/A
19,13484,NRF Color Name,N/A
3,13484,Season,Spring 2021
8,13484,Classification,SEASONAL
24,13484,Price Method,Full Price
25,13484,NU Customer Groups,All
26,13484,Brand License,Posh Peanut
59,13484,Department,Apparel
60,13484,Prebook,FALSE
61,13484,Materials,Bamboo/Spandex(95/5)
5,13485,Collection,Kaileigh
20,13485,Subcategory,Romper
7,13485,Gender,Baby Girl
4,13485,Size,9-12 Months
17,13485,Ship Date,01-05-2021
16,13485,NRF Color Code,N/A
19,13485,NRF Color Name,N/A
3,13485,Season,Spring 2021
8,13485,Classification,SEASONAL
24,13485,Price Method,Full Price
25,13485,NU Customer Groups,All
26,13485,Brand License,Posh Peanut
59,13485,Department,Apparel
60,13485,Prebook,FALSE
61,13485,Materials,Bamboo/Spandex(95/5)
5,13486,Collection,Kaileigh
20,13486,Subcategory,Romper
7,13486,Gender,Baby Girl
4,13486,Size,12-18 Months
17,13486,Ship Date,01-05-2021
16,13486,NRF Color Code,N/A
19,13486,NRF Color Name,N/A
3,13486,Season,Spring 2021
8,13486,Classification,SEASONAL
24,13486,Price Method,Full Price
25,49481,NU Customer Groups,All
25,13486,NU Customer Groups,All
26,13486,Brand License,Posh Peanut
59,13486,Department,Apparel
60,13486,Prebook,FALSE
61,13486,Materials,Bamboo/Spandex(95/5)
5,13487,Collection,Kaileigh
20,13487,Subcategory,Romper
7,13487,Gender,Baby Girl
4,13487,Size,18-24 Months
17,13487,Ship Date,01-05-2021
16,13487,NRF Color Code,N/A
19,13487,NRF Color Name,N/A
3,13487,Season,Spring 2021
8,13487,Classification,SEASONAL
24,13487,Price Method,Full Price
25,13487,NU Customer Groups,All
26,13487,Brand License,Posh Peanut
59,13487,Department,Apparel
60,13487,Prebook,FALSE
61,13487,Materials,Bamboo/Spandex(95/5)
5,13488,Collection,Kaileigh
20,13488,Subcategory,Romper
7,13488,Gender,Girl
4,13488,Size,2 years
17,13488,Ship Date,01-05-2021
16,13488,NRF Color Code,N/A
19,13488,NRF Color Name,N/A
3,13488,Season,Spring 2021
8,13488,Classification,SEASONAL
24,13488,Price Method,Full Price
25,13488,NU Customer Groups,All
26,13488,Brand License,Posh Peanut
59,13488,Department,Apparel
60,13488,Prebook,FALSE
61,13488,Materials,Bamboo/Spandex(95/5)
5,13489,Collection,Kaileigh
20,13489,Subcategory,Bubble Romper
7,13489,Gender,Baby Girl
4,13489,Size,0-3 Months
17,13489,Ship Date,01-05-2021
16,13489,NRF Color Code,N/A
19,13489,NRF Color Name,N/A
3,13489,Season,Spring 2021
8,13489,Classification,SEASONAL
24,13489,Price Method,Full Price
25,13489,NU Customer Groups,All
26,13489,Brand License,Posh Peanut
59,13489,Department,Apparel
60,13489,Prebook,FALSE
61,13489,Materials,Bamboo/Spandex(95/5)
5,13490,Collection,Kaileigh
20,13490,Subcategory,Bubble Romper
7,13490,Gender,Baby Girl
4,13490,Size,3-6 Months
17,13490,Ship Date,01-05-2021
16,13490,NRF Color Code,N/A
19,13490,NRF Color Name,N/A
3,13490,Season,Spring 2021
8,13490,Classification,SEASONAL
24,13490,Price Method,Full Price
25,13490,NU Customer Groups,All
26,13490,Brand License,Posh Peanut
59,13490,Department,Apparel
60,13490,Prebook,FALSE
61,13490,Materials,Bamboo/Spandex(95/5)
3,47985,Season,Summer 2023
8,47985,Classification,SEASONAL
24,47985,Price Method,Full Price
25,47985,NU Customer Groups,All
26,47985,Brand License,Posh Peanut
59,47985,Department,Apparel
60,47985,Prebook,TRUE
61,47985,Materials,Bamboo/Spandex(95/5)
6,47985,Launch Date,27-07-2022
5,48086,Collection,Lilly Belle
20,48086,Subcategory,Dress
7,48086,Gender,Baby Girl
4,48086,Size,2 years
17,48086,Ship Date,01-05-2023
6,8353,Launch Date,27-08-2020
19,8353,NRF Color Name,Off White
16,48086,NRF Color Code,670
5,13492,Collection,Kaileigh
20,13492,Subcategory,Bubble Romper
16,8353,NRF Color Code,N/A
59,8353,Department,Apparel
5,8354,Collection,Luca
20,8354,Subcategory,Luca - Long Sleeve Henley Pajamas
7,8354,Gender,Boy
4,8354,Size,3 years
3,8354,Season,Fall 2020
8,8354,Classification,OBSOLETE
